tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,conversation_id
6627,117169,True,Mon Oct 09 00:15:50 +0000 2017,"@AmericanAir snarky and rude under her breath as she proceeded to walk past us. Then she said something rude about it to my wife, not knowing that she...",,6625.0,6628
6624,117169,True,Mon Oct 09 00:19:04 +0000 2017,"@AmericanAir Was my wife/mom. We couldn't believe it! Then she proceeded to try to tell us how to parent our children. Our children, 6 and 4 were perfect",6623,6625.0,6628
6623,AmericanAir,False,Mon Oct 09 00:42:44 +0000 2017,@117169 Our sincere apologies for any rudeness. We welcome all families to fly with us and want this to be an exciting experience for your kids.,,6624.0,6628
6628,117169,True,Sun Oct 08 18:42:56 +0000 2017,"Interacted with one of the rudest flight attendants on @AmericanAir flight 1305 from ORD to SLC. Be patient, she's only 4. #flydeltainstead",6625,,6628
6625,AmericanAir,False,Sun Oct 08 19:24:12 +0000 2017,"@117169 Oh my, we'd like to have more details about what happened. We always expect our team to treat our customers courteously and friendly.","6626,6627,6624",6628.0,6628
2052629,AppleSupport,False,Fri Oct 06 00:04:28 +0000 2017,@270883 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,2052630,6861.0,6658
6815,180184,True,Fri Oct 06 00:13:41 +0000 2017,@AppleSupport How do I turn this off?? And the dodgy keyboard?.. it’s god awful! https://t.co/HgfX7w3xXE,269177,6658.0,6658
6716,183884,True,Fri Oct 06 00:16:55 +0000 2017,@AppleSupport my phone SE.. why app “ACTIVITY” not available my phone???...,284939,6658.0,6658
6720,180448,True,Fri Oct 06 00:46:10 +0000 2017,@AppleSupport Im using iphone 7 plus,270315,6658.0,6658
269177,AppleSupport,False,Fri Oct 06 00:59:51 +0000 2017,@180184 Thanks for reaching out to us for support. We would love to help you. Can you please tell us which feature you want to turn off?,,6815.0,6658
284939,AppleSupport,False,Fri Oct 06 01:07:00 +0000 2017,@183884 Hi there. Let's check which iOS version you have by tapping Settings &gt; General &gt; About to get started.,284938,6716.0,6658
6816,288241,True,Fri Oct 06 01:36:01 +0000 2017,@AppleSupport Got any battery cases for iPhone 6s Plus ? My Chinese copy is dodgy,704114,6658.0,6658
270315,AppleSupport,False,Fri Oct 06 01:57:32 +0000 2017,@180448 We'd like to help. Which iOS verson is currently installed on your iPhone? Here's how to check: https://t.co/ZTw54HL4Rm,,6720.0,6658
6725,181042,True,Fri Oct 06 02:16:34 +0000 2017,@AppleSupport A barra de notificação do meu iphone sumiu e não está notificando quando chega msg,272490,6658.0,6658
259961,177846,True,Fri Oct 06 02:41:09 +0000 2017,@AppleSupport @177845 7 plus jet black here on 11.02 running fine Normal hard on battery for first 2 Days then it leveled off 3700 songs and 69 apps All good now,,259960.0,6658
704114,AppleSupport,False,Fri Oct 06 02:55:00 +0000 2017,@288241 That extra boost of power can be helpful! Check out options available on the Apple Online Store here: https://t.co/ebFrI3U62g,"704115,704116",6816.0,6658
704116,288241,True,Fri Oct 06 02:56:01 +0000 2017,@AppleSupport Got a 6s Plus battery case via chat thank u,,704114.0,6658
704115,288241,True,Fri Oct 06 02:56:47 +0000 2017,@AppleSupport Just be careful the plus is bigger,,704114.0,6658
272490,AppleSupport,False,Fri Oct 06 03:36:24 +0000 2017,"@181042 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",,6725.0,6658
6730,560359,True,Fri Oct 06 03:55:43 +0000 2017,@AppleSupport My mbl become slow after installing iOS 11 do something for that,2061730,6658.0,6658
694202,285538,True,Fri Oct 06 04:46:33 +0000 2017,@AppleSupport Icons of applications vanish,,694201.0,6658
694203,285538,True,Fri Oct 06 05:16:06 +0000 2017,"@AppleSupport iOS 11 the truth very crude, is not present smoothness, the application takes off.",694205,694201.0,6658
284938,183884,True,Fri Oct 06 06:14:38 +0000 2017,@AppleSupport  https://t.co/1spBqr88m6,284937,284939.0,6658
6734,183864,True,Fri Oct 06 06:26:26 +0000 2017,@AppleSupport .... &amp; where the heck “night shift” gone from the control center?? 🤔😒 Bring it back!!,284871,6658.0,6658
255819,176849,True,Fri Oct 06 07:08:41 +0000 2017,@AppleSupport @176848 Fix Battery draining and CC toggle BT and WiFi on and off,255820,255818.0,6658
6823,183951,True,Fri Oct 06 07:29:37 +0000 2017,@AppleSupport in ios 11.0.2 battery draining problem.. phone gets too laggy...,285219,6658.0,6658
6737,292032,True,Fri Oct 06 07:31:12 +0000 2017,@AppleSupport The worst update ever!  The arabic font is a disaster !!! 🙃 we want the old font,718507,6658.0,6658
694204,285538,True,Fri Oct 06 07:56:42 +0000 2017,@AppleSupport I have iPhone 4s about this iOS 6 excellent iOS 😁,,694201.0,6658
6887,610044,True,Fri Oct 06 12:29:01 +0000 2017,"@AppleSupport Fix the entire iOS 11 update. My WiFi doesn’t work, the Control Center doesn’t turn off WiFi nor Bluetooth, my screens are constantly froze",2062731,6658.0,6658
6746,193854,True,Fri Oct 06 12:37:20 +0000 2017,@AppleSupport Fix lagging on force touch plz,326753,6658.0,6658
2061730,AppleSupport,False,Fri Oct 06 12:43:00 +0000 2017,@560359 Is it slow while using an app? Does a restart help? We'd love to help with this so let us know in DM and we'll get started. https://t.co/GDrqU22YpT,,6730.0,6658
6858,184681,True,Fri Oct 06 12:45:53 +0000 2017,"@AppleSupport The overall performance has been reduced, battery life as well, system constantly slowing down and the phone is heating up a lot. Any ideas?",288334,6658.0,6658
260005,177855,True,Fri Oct 06 12:53:14 +0000 2017,"@AppleSupport @177854 I tried this, but still both WiFi and Bluetooth not getting fully disabled. Could you please mention the steps ?",260007,260003.0,6658
694205,AppleSupport,False,Fri Oct 06 13:18:27 +0000 2017,@285538 Let's talk over in Direct Message and we'll look further into the trouble you're having. https://t.co/GDrqU22YpT,"694206,694207",694203.0,6658
694206,285538,True,Fri Oct 06 13:21:24 +0000 2017,@AppleSupport Ok,,694205.0,6658
694207,165259,True,Fri Oct 06 13:35:46 +0000 2017,@AppleSupport You'll help me or no??????????????? How many I can waiting?,,694205.0,6658
255551,176772,True,Fri Oct 06 13:41:14 +0000 2017,"@AppleSupport I tried turning if off in the control center and in settings, but it keeps turning back on.","255552,255553",255549.0,6658
284937,AppleSupport,False,Fri Oct 06 13:46:01 +0000 2017,@183884 Thanks for the screenshot.  Please join us in DM so we can continue https://t.co/GDrqU22YpT,,284938.0,6658
284871,AppleSupport,False,Fri Oct 06 13:56:53 +0000 2017,@183864 Good news! It's still there in Control Center &amp; this article will help guide you on how to access it: https://t.co/NBE76DOiEM,"284872,284873",6734.0,6658
255820,AppleSupport,False,Fri Oct 06 13:59:00 +0000 2017,"@176849 What you're describing is not an issue, but expected behavior. For more on these changes, check out: https://t.co/G7BHuQnDS6","255821,255822,255823",255819.0,6658
285219,AppleSupport,False,Fri Oct 06 14:00:00 +0000 2017,@183951 We know how important battery life is. Click here to join us in DM. We'll take it from there: https://t.co/GDrqU2kzhr,,6823.0,6658
718507,AppleSupport,False,Fri Oct 06 14:00:46 +0000 2017,@292032 Thanks for reaching out! We'd recommend leaving that request on our feedback page: https://t.co/eTPVYVFyd8,"718508,718509",6737.0,6658
718508,165259,True,Fri Oct 06 14:02:36 +0000 2017,@AppleSupport @292032 which means 4 and 5 characters in the 12-digit serial number of the iPhone / iPad?,718510,718507.0,6658
6889,610111,True,Fri Oct 06 14:05:48 +0000 2017,"@AppleSupport bluetooth is automatically on, the brightness adjusts itself, battery runs down really quickly, music will not download, what’s up w/this??",2062957,6658.0,6658
6752,185386,True,Fri Oct 06 14:07:32 +0000 2017,@AppleSupport Why is iOS 11 draining my 6s plus battery😑😡,291418,6658.0,6658
6753,293381,True,Fri Oct 06 14:20:37 +0000 2017,@AppleSupport Hi .. how to prevent my face from ending call .. i cant lock the screen with  sleep/wake button ios11.0.2,724009,6658.0,6658
718509,165259,True,Fri Oct 06 14:20:51 +0000 2017,@AppleSupport @292032 You can help me??,,718507.0,6658
284872,183864,True,Fri Oct 06 14:23:41 +0000 2017,@AppleSupport Ohh! I missed the little icon there? I wd have been better if a dedicated button had been available. Thank you anyways. 😊,,284871.0,6658
6755,185489,True,Fri Oct 06 14:25:14 +0000 2017,@AppleSupport Mine doesn’t work I turn it off on control center but when I go into the setting it’s not off ... https://t.co/m6Rx3Lj1rB,"291802,291803",6658.0,6658
255823,176850,True,Fri Oct 06 14:29:14 +0000 2017,@AppleSupport @176849 ios4&amp;ios5&amp;ios6&amp;ios7&amp;ios8&amp;ios9&amp;ios10&amp;ios11&amp;ios12&amp;ios13&amp;ios14&amp;ios15&amp; &amp; &amp; &amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp; Enough stop enough stop hag you,255824,255820.0,6658
255821,176850,True,Fri Oct 06 14:34:27 +0000 2017,@AppleSupport @176849 Thieves Company,,255820.0,6658
284873,183865,True,Fri Oct 06 15:10:20 +0000 2017,@AppleSupport @183864 Thr little icon was waaaaay better! Now I have to keep pressing it takes time to switch,,284871.0,6658
2062731,AppleSupport,False,Fri Oct 06 15:16:27 +0000 2017,@610044 We can help with the iOS 11 performance. Could you Direct Message us so we can get more information? https://t.co/GDrqU22YpT,,6887.0,6658
718510,292032,True,Fri Oct 06 15:23:55 +0000 2017,@165259 @AppleSupport Huh?,,718508.0,6658
288334,AppleSupport,False,Fri Oct 06 15:28:08 +0000 2017,"@184681 You may find that your device becomes warm when apps reindex data after a software update. 
https://t.co/otCvUAaFQq",288335,6858.0,6658
326753,AppleSupport,False,Fri Oct 06 15:28:37 +0000 2017,@193854 Thank you for letting us know about this. When do you notice this issue the most. Has the iPhone been recently updated?,"326752,326754",6746.0,6658
260007,AppleSupport,False,Fri Oct 06 15:30:11 +0000 2017,@177855 Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT,,260005.0,6658
6759,165259,True,Fri Oct 06 15:54:01 +0000 2017,@AppleSupport Help me with my iPad,296794,6658.0,6658
255552,AppleSupport,False,Fri Oct 06 15:57:26 +0000 2017,@176772 Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT,,255551.0,6658
2062957,AppleSupport,False,Fri Oct 06 16:06:27 +0000 2017,"@610111 Let us help out. So that we can explore the best options for your region, DM which country you’re messaging us from. https://t.co/GDrqU22YpT",,6889.0,6658
291418,AppleSupport,False,Fri Oct 06 16:10:25 +0000 2017,@185386 We can help with battery life. Let's meet up in Direct Message to get started. https://t.co/GDrqU22YpT,,6752.0,6658
724009,AppleSupport,False,Fri Oct 06 16:22:00 +0000 2017,"@293381 Hey, we want to hear more about what's going on. DM us which iPhone model you have and we'll go from there. https://t.co/GDrqU22YpT",,6753.0,6658
291802,AppleSupport,False,Fri Oct 06 16:25:43 +0000 2017,@185489 We can get you some more information on that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,6755.0,6658
6828,608040,True,Fri Oct 06 16:30:48 +0000 2017,@AppleSupport Can I get this update off my phone? My phone keeps freezing...,2056033,6658.0,6658
288335,184681,True,Fri Oct 06 17:21:12 +0000 2017,@AppleSupport Thanks for answering. I’ve noticed that it became more often after the iOS update. Could this be related somehow?,288336,288334.0,6658
6761,608194,True,Fri Oct 06 17:36:09 +0000 2017,@AppleSupport New update 11.0.2 is slow   what is this ?,2056491,6658.0,6658
2052630,270883,True,Fri Oct 06 17:56:48 +0000 2017,"@AppleSupport Will keep you posted but everything is is slower, apps take longer to open etc",2052631,2052629.0,6658
6892,187819,True,Fri Oct 06 17:57:10 +0000 2017,"@AppleSupport For the love of god, please sort this battery issue guys.  My new 8 plus has had all the fun taken out of it. I hate it after three days of ownership. It’s like my battery as actually halved.",301119,6658.0,6658
301119,187819,True,Fri Oct 06 17:58:25 +0000 2017,@AppleSupport Oh yea and the random landscape switching whilst in portrait is just 🤦🏼‍♂️,301117,6892.0,6658
296794,AppleSupport,False,Fri Oct 06 18:55:02 +0000 2017,@165259 We'd be happy to see how we can help. What's going on with your iPad?,"296795,296796,296797",6759.0,6658
296795,165259,True,Fri Oct 06 18:56:09 +0000 2017,@AppleSupport I wrote you to Direct messages,,296794.0,6658
6767,608331,True,Fri Oct 06 19:04:03 +0000 2017,@AppleSupport After installing the new iOS update (6 plus) my battery is eating energy! Within 3 hrs 45% left .... what’s your solution???,2056914,6658.0,6658
6766,296841,True,Fri Oct 06 19:09:54 +0000 2017,@AppleSupport The new update is terrible. Left the house at 90% battery life in 20 minutes I went down to 20%. Wtf Apple?,739408,6658.0,6658
6769,190349,True,Fri Oct 06 19:24:18 +0000 2017,@AppleSupport Hi. Since the update my phones gone a bit mad. Can I ask how the tuner can be increased without going into sounds ?,311339,6658.0,6658
255554,187559,True,Fri Oct 06 19:30:56 +0000 2017,@176772 @AppleSupport Same here but mine keeps switching itself off and I have to turn it back on 😡😡😡😡,303111,6662.0,6658
2056033,AppleSupport,False,Fri Oct 06 19:39:56 +0000 2017,@608040 We want to be sure you can enjoy the new update. We'd love to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,6828.0,6658
6771,297116,True,Fri Oct 06 19:50:02 +0000 2017,@AppleSupport I seem to be unable to move the buttons around? How do I do that?,740581,6658.0,6658
296796,165259,True,Fri Oct 06 19:50:33 +0000 2017,@AppleSupport Which means 4 and 5 characters in the 12-digit serial number of the iPhone/iPad? Answer please...,,296794.0,6658
6770,608412,True,Fri Oct 06 19:50:47 +0000 2017,"@AppleSupport But, The battery life is very worst in iOS 11. So please get me some update for better battery life.",2057182,6658.0,6658
6772,608385,True,Fri Oct 06 19:56:27 +0000 2017,@AppleSupport que donde pin como y activacion  como https://t.co/T3wiq6JSbi,"2057071,2057070",6658.0,6658
296797,165259,True,Fri Oct 06 20:14:17 +0000 2017,@AppleSupport I need know,,296794.0,6658
288336,AppleSupport,False,Fri Oct 06 20:23:25 +0000 2017,@184681 We'd like to address all the issues you spoke of. How long ago did you update your iPhone? You can DM us. https://t.co/GDrqU2kzhr,,288335.0,6658
2056491,AppleSupport,False,Fri Oct 06 20:36:34 +0000 2017,@608194 We've got your back. Let's pair up in DM and we'll get a closer look at what you are seeing on your iPhone. https://t.co/GDrqU22YpT,,6761.0,6658
6773,189209,True,Fri Oct 06 20:45:58 +0000 2017,@AppleSupport MacBook Pro after the upgrade to the latest official firmware. The keyboard layout is constantly lost!!!,306638,6658.0,6658
301117,AppleSupport,False,Fri Oct 06 20:48:41 +0000 2017,"@187819 We'd like to help. As a starting point, are you on iOS 11.0.2 or a different version?",301118,301119.0,6658
2052631,AppleSupport,False,Fri Oct 06 20:53:31 +0000 2017,@270883 Sounds good. Let us know in DM when you've had a bit of time to evaluate it since the update. We're here to get this sorted out. https://t.co/GDrqU22YpT,,2052630.0,6658
6831,608540,True,Fri Oct 06 21:14:34 +0000 2017,@AppleSupport How bout fixing  the battery issues first  it sucks ass bout to get an android phone,2057569,6658.0,6658
2056914,AppleSupport,False,Fri Oct 06 21:48:00 +0000 2017,@608331 We're happy to look into your battery concerns. Let us know in DM if you're referring to updating to iOS 11.0.2 &amp; we'll get started. https://t.co/GDrqU22YpT,,6767.0,6658
739408,AppleSupport,False,Fri Oct 06 21:49:00 +0000 2017,@296841 Thanks for reaching out. Let's take a closer look into your battery concerns together. Send us a DM below. https://t.co/GDrqU22YpT,,6766.0,6658
301118,187819,True,Fri Oct 06 22:03:32 +0000 2017,@AppleSupport 11.0.2 thanks.,301120,301117.0,6658
311339,AppleSupport,False,Fri Oct 06 22:05:32 +0000 2017,"@190349 We're happy to help with new features. By ""tuner"", do you mean volume? If so, take a look here: https://t.co/45AlFnF6Ae",311338,6769.0,6658
303111,AppleSupport,False,Fri Oct 06 22:11:00 +0000 2017,@187559 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,255554.0,6658
2057070,AppleSupport,False,Fri Oct 06 22:27:30 +0000 2017,@608385  We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs https://t.co/GDrqU22YpT,,6772.0,6658
740581,AppleSupport,False,Fri Oct 06 22:28:28 +0000 2017,@297116 We are here to help. What buttons are you referring too?,740582,6771.0,6658
2057182,AppleSupport,False,Fri Oct 06 22:32:00 +0000 2017,@608412 Help is here. Let's talk via DM and check your options to improve battery performance. Please tap here to meet us there: https://t.co/GDrqU22YpT,,6770.0,6658
740582,297116,True,Fri Oct 06 23:12:30 +0000 2017,@AppleSupport The Control Center buttons. I want to move the order.,,740581.0,6658
306638,AppleSupport,False,Fri Oct 06 23:17:00 +0000 2017,@189209 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,,6773.0,6658
311338,190349,True,Fri Oct 06 23:43:00 +0000 2017,@AppleSupport No the ringer ?  Was able to adjust a lot easier before this update.,311337,311339.0,6658
2057569,AppleSupport,False,Fri Oct 06 23:50:32 +0000 2017,@608540 We’d like to help however we can with your battery. Send us a DM with more details and we'll go from there. https://t.co/GDrqU22YpT,,6831.0,6658
6839,324832,True,Fri Oct 13 13:34:53 +0000 2017,@AppleSupport notifications do not disappear after i read my emails.,862654,6658.0,6658
862654,AppleSupport,False,Fri Oct 13 14:59:00 +0000 2017,@324832 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,,6839.0,6658
255553,176774,True,Fri Oct 20 22:27:02 +0000 2017,@176772 @AppleSupport Can you bring wifi and bluetooth switch back。i tired turned it off in setting。it's very very inconvenient！please,,255551.0,6658
6657,117177,True,Mon Oct 09 00:02:47 +0000 2017,@AppleSupport My wife made the mistake of updating to 11. How can we revert back? Her password keeper app is now dead. She can't access her passwords.,6656,6658.0,6658
6656,AppleSupport,False,Mon Oct 09 00:43:50 +0000 2017,@117177 You won't be able to revert the system to pre-iOS 11 but we can look into the issues. DM us and we'll get started. https://t.co/GDrqU22YpT,,6657.0,6658
375298,205000,True,Mon Oct 09 01:11:26 +0000 2017,"@AppleSupport The connectivity is not the problem, the problem is the phone doesn’t recognize the functions when is locked... sometimes unlocked too!!",375296,375303.0,6658
375296,AppleSupport,False,Mon Oct 09 01:47:54 +0000 2017,@205000 Thank you for clarifying that for us. Which version of iOS are yo using? Which app are you using for playing music?,375297,375298.0,6658
375297,205000,True,Mon Oct 09 02:33:29 +0000 2017,@AppleSupport IOS 11.0.2 and Spotify app,375299,375296.0,6658
375299,AppleSupport,False,Mon Oct 09 03:12:53 +0000 2017,@205000 Which country are you located in? Can you please reply in DM? https://t.co/GDrqU22YpT,375300,375297.0,6658
6804,749158,True,Mon Oct 09 12:14:14 +0000 2017,@AppleSupport Made the phone battery draining,2657447,6658.0,6658
2657447,AppleSupport,False,Mon Oct 09 15:09:28 +0000 2017,@749158 We'd like to help with any issues you're having on your iPhone. DM us details and we'll continue support there. https://t.co/GDrqU22YpT,,6804.0,6658
375300,205000,True,Mon Oct 09 19:30:02 +0000 2017,@AppleSupport Wow also the speaker doesn’t work during the conversations... awesome!!,375301,375299.0,6658
375301,AppleSupport,False,Mon Oct 09 20:22:29 +0000 2017,@205000 Send us a DM and we can look into this with you. https://t.co/GDrqU22YpT,375302,375300.0,6658
375302,205000,True,Mon Oct 09 20:25:19 +0000 2017,"@AppleSupport I did it, and guess what?... nobody answer https://t.co/Ry8xYD4BZb",,375301.0,6658
6897,724204,True,Mon Oct 30 12:44:58 +0000 2017,@AppleSupport Updated my iPhone with the new software and now major issues with all apps crashing - especially mail and podcasts.,2548646,6658.0,6658
2548646,AppleSupport,False,Mon Oct 30 13:56:00 +0000 2017,"@724204 We can help. To be sure we’re on the same page, tell us the version of iOS 11 your iPhone is on, and we’ll get started.",2548647,6897.0,6658
2548647,724204,True,Mon Oct 30 14:08:09 +0000 2017,@AppleSupport 11.0.3,2548648,2548646.0,6658
2548648,AppleSupport,False,Mon Oct 30 14:40:33 +0000 2017,"@724204 OK, thanks. So that we can look into this further, use the link below to DM us. https://t.co/GDrqU22YpT",,2548647.0,6658
301120,AppleSupport,False,Sat Oct 07 00:44:57 +0000 2017,@187819 DM with the iPhone model and your location and we'll take a deeper look. https://t.co/GDrqU22YpT,,301118.0,6658
6778,300035,True,Sat Oct 07 01:40:14 +0000 2017,@AppleSupport Fix the fucking keyboard lag. Or better let us return to iOS 10 😡😡😡😡😡😡😡😡😡😡😡😡😡😡,753257,6658.0,6658
6779,190815,True,Sat Oct 07 02:17:16 +0000 2017,@AppleSupport Can I get screen protector for my iPad Pro,313312,6658.0,6658
311337,AppleSupport,False,Sat Oct 07 03:03:01 +0000 2017,@190349 Be sure that your ringer isn't locked in Settings. See: https://t.co/ilgQGpzAtu,,311338.0,6658
753257,AppleSupport,False,Sat Oct 07 04:18:30 +0000 2017,@300035 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,6778.0,6658
313312,AppleSupport,False,Sat Oct 07 05:04:29 +0000 2017,@190815 We'd love to help. Reach us via DM to continue. https://t.co/GDrqU22YpT,,6779.0,6658
6869,302762,True,Sat Oct 07 05:36:34 +0000 2017,@AppleSupport Swtcd to Apple 4 1st Time  iPhone 6 iOS 11 ruined my experience slower after every update this is not the same 🍎 I knew loosing faith in🍎😔,"764676,764679",6658.0,6658
6874,193030,True,Sat Oct 07 07:39:11 +0000 2017,"@AppleSupport iPhone 6s keeps freezing and crashing when I’m using apps, it won’t let me answer calls or FaceTime either because of this...raging!!",323452,6658.0,6658
6784,303114,True,Sat Oct 07 07:41:10 +0000 2017,"@AppleSupport since yesterdays update, my phone is dying of glitches and constantly freezing...",766191,6658.0,6658
255822,176849,True,Sat Oct 07 08:36:49 +0000 2017,@AppleSupport Just make it like before performance and preferences,,255820.0,6658
255824,176849,True,Sat Oct 07 08:39:31 +0000 2017,"@176850 @AppleSupport So What Android does - Sandwich &amp; Jelly Bean &amp; Kitkat &amp; Lollipop &amp; Marshmellow &amp; Nougat &amp; P &amp; &amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;&amp;
Fuck it",,255823.0,6658
6787,303470,True,Sat Oct 07 10:53:56 +0000 2017,"@AppleSupport Hi, I can't find my wish list in the App Store anymore. Where did it move to?","768186,768185",6658.0,6658
6789,302855,True,Sat Oct 07 12:03:59 +0000 2017,"@AppleSupport Please fix the update... battery drains like crazy, went from fully charge to 5% in 4.5 hours standby, didn't even use it!!!!!",768152,6658.0,6658
6790,609387,True,Sat Oct 07 12:51:08 +0000 2017,"@AppleSupport Since upgraded to ios11 phone is slower, less battery and sometimes it stops responding, auto rotation is also having issues.",2060402,6658.0,6658
6791,193646,True,Sat Oct 07 13:05:52 +0000 2017,@AppleSupport I need to leave group texts,325924,6658.0,6658
764676,AppleSupport,False,Sat Oct 07 13:52:26 +0000 2017,@302762 We definitely want you to be able to enjoy your device &amp; will do all we can to help. Which version of iOS are you running?,764677,6869.0,6658
326752,193854,True,Sat Oct 07 14:14:03 +0000 2017,@AppleSupport Yeah ..! 11.0.2,326751,326753.0,6658
326754,193854,True,Sat Oct 07 14:16:22 +0000 2017,@AppleSupport  https://t.co/tWorCL6RRG,,326753.0,6658
6794,193852,True,Sat Oct 07 14:17:35 +0000 2017,@AppleSupport I updated my phone and now I can’t make calls,326745,6658.0,6658
323452,AppleSupport,False,Sat Oct 07 14:29:50 +0000 2017,@193030 We're here for you. DM us so that we can look into this with you further. https://t.co/GDrqU22YpT,,6874.0,6658
766191,AppleSupport,False,Sat Oct 07 14:38:31 +0000 2017,@303114 We want to help. Please DM us which iPhone model you are using to continue. https://t.co/GDrqU22YpT,,6784.0,6658
764677,302762,True,Sat Oct 07 14:58:59 +0000 2017,@AppleSupport 11.0.2,764678,764676.0,6658
768185,AppleSupport,False,Sat Oct 07 15:34:01 +0000 2017,@303470 We'll be happy to answer these questions for you. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,6787.0,6658
768152,AppleSupport,False,Sat Oct 07 15:42:52 +0000 2017,@302855 We'd like to help! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,,6789.0,6658
325924,AppleSupport,False,Sat Oct 07 16:01:29 +0000 2017,@193646 We're here for you. You can read more about group messaging features here: https://t.co/zdkcAVkpSV,"325925,325926",6791.0,6658
6797,194102,True,Sat Oct 07 16:02:04 +0000 2017,@AppleSupport The WiFi button doesn't turn off the Wifi,327618,6658.0,6658
2060402,AppleSupport,False,Sat Oct 07 16:03:25 +0000 2017,@609387 Let’s team up to get this addressed. Have you taken any troubleshooting steps yet? Let us know via a DM. We’ll go from there. https://t.co/GDrqU22YpT,,6790.0,6658
6798,612804,True,Sat Oct 07 16:20:01 +0000 2017,@AppleSupport Una autentica MIERDA. Really shit. Muy battery is not working anymore. 😡,2071970,6658.0,6658
326751,AppleSupport,False,Sat Oct 07 16:41:27 +0000 2017,@193854 We want to help. Please DM us which iPhone model you are using to continue. https://t.co/GDrqU22YpT,,326752.0,6658
326745,AppleSupport,False,Sat Oct 07 16:43:37 +0000 2017,@193852 We're here to help. What happens when you try to place a call?,,6794.0,6658
6799,195269,True,Sat Oct 07 16:58:16 +0000 2017,@AppleSupport I downloaded it and it’s ruined my battery. My battery goes from 100% to 10% after playing one song on iTunes 😒,"332834,332837",6658.0,6658
327618,AppleSupport,False,Sat Oct 07 17:13:00 +0000 2017,@194102 This is an intended feature of iOS 11 and the new Control Center. Read more here: https://t.co/G7BHuQnDS6,327619,6797.0,6658
764678,AppleSupport,False,Sat Oct 07 17:43:30 +0000 2017,@302762 Thanks for that info. Go ahead and reach out to us in DM &amp; we'll be happy to help look into this with you. https://t.co/GDrqU22YpT,,764677.0,6658
2071970,AppleSupport,False,Sat Oct 07 18:56:26 +0000 2017,"@612804 If you're having issues with your battery, we'd like to take a look. Send us a DM with what type of device you have. https://t.co/GDrqU22YpT",,6798.0,6658
332834,AppleSupport,False,Sat Oct 07 19:21:28 +0000 2017,@195269 Let's team up and work together to get as long a battery life as possible. Which model is it and is iOS 11.0.2 installed?,332835,6799.0,6658
332835,195269,True,Sat Oct 07 19:29:06 +0000 2017,@AppleSupport Iphone 6 and I installed ios 11.0.2,332836,332834.0,6658
332836,AppleSupport,False,Sat Oct 07 21:06:00 +0000 2017,"@195269 As it can affect its battery, are you using it within its acceptable temperature range: https://t.co/otCvUAaFQq DM us the answer: https://t.co/GDrqU22YpT",,332835.0,6658
327619,194102,True,Sat Oct 07 22:01:46 +0000 2017,@AppleSupport So if i want to really turb off the WiFi this button us useless to me !,,327618.0,6658
332837,197447,True,Sat Oct 07 23:04:46 +0000 2017,"@195269 @AppleSupport After download 11.0.2, battery drain like mad for 4-mths old iPhone 7+ even with little usage, no video or music.",340926,6799.0,6658
325926,193646,True,Sat Oct 07 23:05:36 +0000 2017,@AppleSupport Thank you!!,,325924.0,6658
325925,193646,True,Sat Oct 07 23:07:53 +0000 2017,@AppleSupport Does not work on regular texts? Only iMessages? Please fix it so that people can leave any group text message.,,325924.0,6658
340926,AppleSupport,False,Sun Oct 08 00:50:00 +0000 2017,@197447 We may be able to help. How many times a day are you having to charge? Talk to us in DM. https://t.co/GDrqU22YpT,,332837.0,6658
6832,316649,True,Sun Oct 08 04:57:35 +0000 2017,@AppleSupport Since I had this update my phone is freezing and not responding! Sometimes it get shut down by itself! Any help in this!,825662,6658.0,6658
6893,205000,True,Sun Oct 08 12:49:34 +0000 2017,"@AppleSupport Since I updated my Iphone 7 plus, is no longer available the functions on my harman kardon headphones, volume, pause, fwr, rwd, etc.",375303,6658.0,6658
825662,AppleSupport,False,Sun Oct 08 13:52:56 +0000 2017,@316649 That's certainly not what we'd expect and we'd like to help. Tell us what type of iPhone you're using via DM. https://t.co/GDrqU22YpT,825660,6832.0,6658
